"","Date_rel","Block","Genotype","Ant.mound.dist","Aphid.treatment","plant_ID","X","Aphis.growth.rate"
"285",25,"1","F",12,"aphid","1_12_aphid_F_54","654",-0.146312537494009
"286",25,"1","G",1,"aphid","1_1_aphid_G_1","601",0
"287",25,"1","G",6,"aphid","1_6_aphid_G_24","624",-0.146312537494009
"288",25,"1","G",12,"aphid","1_12_aphid_G_42","642",-0.146312537494009
"289",25,"1","I",1,"aphid","1_1_aphid_I_15","615",-0.121797667771363
"290",25,NA,NA,NA,NA,"1_6_aphid_I_36",NA,NA
"291",25,"1","I",12,"aphid","1_12_aphid_I_57","657",NA
"292",25,"1","J",1,"aphid","1_1_aphid_J_6","606",-0.146312537494009
"293",25,"1","J",6,"aphid","1_6_aphid_J_29","629",-0.369131182776947
"294",25,"1","J",12,"aphid","1_12_aphid_J_46","646",-0.162887224475278
"295",25,"1","L",1,"aphid","1_1_aphid_L_14","614",-0.285044928720832
"296",25,"1","L",6,"aphid","1_6_aphid_L_35","635",-0.146312537494009
"297",25,"1","L",12,"aphid","1_12_aphid_L_53","653",-0.142601447083077
"298",25,"1","S",1,"aphid","1_1_aphid_S_13","613",-0.146312537494009
"299",25,"1","S",6,"aphid","1_6_aphid_S_32","632",-0.189040140152712
"300",25,"1","S",12,"aphid","1_12_aphid_S_51","651",-0.296190594365589
"301",25,"1","T",1,"aphid","1_1_aphid_T_3","603",-0.199747688848747
"302",25,"1","T",6,"aphid","1_6_aphid_T_23","623",-0.146312537494009
"303",25,"1","T",12,"aphid","1_12_aphid_T_44","644",0.105740982709607
"304",25,"1","U",1,"aphid","1_1_aphid_U_17","617",-0.146312537494009
"305",25,"1","U",6,"aphid","1_6_aphid_U_39","639",-0.146312537494009
"306",25,"1","U",12,"aphid","1_12_aphid_U_56","656",-0.0523058313548692
"307",25,"1","W",1,"aphid","1_1_aphid_W_2","602",-0.146312537494009
"308",25,"1","W",6,"aphid","1_6_aphid_W_21","621",-0.0179841584845382
"309",25,"1","W",12,"aphid","1_12_aphid_W_41","641",-0.31786432376968
"310",25,"1","X",1,"aphid","1_1_aphid_X_7","607",-0.146312537494009
"311",25,"1","X",6,"aphid","1_6_aphid_X_27","627",-0.348058308771736
"312",25,"2","F",1,"aphid","2_1_aphid_F_10","670",-0.239914302692296
"313",25,"2","G",6,"aphid","2_6_aphid_G_22","682",-0.146312537494009
"314",25,"2","G",12,"aphid","2_12_aphid_G_43","703",-0.146312537494009
"315",25,"2","I",1,"aphid","2_1_aphid_I_13","673",-0.146312537494009
"316",25,"2","I",6,"aphid","2_6_aphid_I_31","691",-0.239914302692296
"317",25,"2","I",12,"aphid","2_12_aphid_I_49","709",-0.146312537494009
"318",25,"2","J",1,"aphid","2_1_aphid_J_11","671",-0.146312537494009
"319",25,"2","J",6,"aphid","2_6_aphid_J_35","695",-0.341927283244869
"320",25,"2","J",12,"aphid","2_12_aphid_J_53","713",-0.146312537494009
"321",25,"2","L",1,"aphid","2_1_aphid_L_19","679",-0.146312537494009
"322",25,"2","L",6,"aphid","2_6_aphid_L_39","699",-0.146312537494009
"323",25,"2","L",12,"aphid","2_12_aphid_L_56","716",-0.146312537494009
"324",25,"2","S",6,"aphid","2_6_aphid_S_29","689",-0.146312537494009
"325",25,NA,NA,NA,NA,"2_12_aphid_S_47",NA,NA
"326",25,"2","T",1,"aphid","2_1_aphid_T_7","667",-0.176900922641392
"327",25,"2","T",6,"aphid","2_6_aphid_T_26","686",-0.146312537494009
"328",25,"2","T",12,"aphid","2_12_aphid_T_44","704",-0.252053520203616
"329",25,"2","U",1,"aphid","2_1_aphid_U_16","676",-0.146312537494009
"330",25,"2","U",6,"aphid","2_6_aphid_U_34","694",-0.146312537494009
"331",25,"2","U",12,"aphid","2_12_aphid_U_58","718",-0.146312537494009
"332",25,"2","W",1,"aphid","2_1_aphid_W_1","661",-0.162887224475278
"333",25,"2","W",6,"aphid","2_6_aphid_W_25","685",-0.146312537494009
"334",25,"2","W",12,"aphid","2_12_aphid_W_51","711",-0.267676270833313
"335",25,"2","X",1,"aphid","2_1_aphid_X_2","662",-0.146312537494009
"336",25,"2","X",6,"aphid","2_6_aphid_X_21","681",0.130462229571757
"337",25,"2","X",12,"aphid","2_12_aphid_X_41","701",-0.083299157443105
"338",25,"3","F",1,"aphid","3_1_aphid_F_13","733",0.0368604643734695
"339",25,"3","F",6,"aphid","3_6_aphid_F_34","754",-0.146312537494009
"340",25,"3","F",12,"aphid","3_12_aphid_F_50","770",-0.239914302692296
"341",25,"3","G",1,"aphid","3_1_aphid_G_5","725",-0.146312537494009
"342",25,"3","G",6,"aphid","3_6_aphid_G_25","745",-0.146312537494009
"343",25,"3","G",12,"aphid","3_12_aphid_G_44","764",-0.146312537494009
"344",25,"3","I",1,"aphid","3_1_aphid_I_9","729",-0.176900922641392
"345",25,"3","I",6,"aphid","3_6_aphid_I_29","749",0.030588385147383
"346",25,"3","I",12,"aphid","3_12_aphid_I_45","765",-0.146312537494009
"347",25,"3","J",1,"aphid","3_1_aphid_J_10","730",-0.146312537494009
"348",25,"3","J",6,"aphid","3_6_aphid_J_33","753",-0.146312537494009
"349",25,NA,NA,NA,NA,"3_12_aphid_J_56",NA,NA
"350",25,"3","L",1,"aphid","3_1_aphid_L_19","739",0.0658108035660636
"351",25,"3","L",6,"aphid","3_6_aphid_L_37","757",-0.146312537494009
"352",25,"3","L",12,"aphid","3_12_aphid_L_59","779",-0.146312537494009
"353",25,"3","S",1,"aphid","3_1_aphid_S_7","727",-0.113887542590488
"354",25,NA,NA,NA,NA,"3_6_aphid_S_27",NA,NA
"355",25,"3","S",12,"aphid","3_12_aphid_S_43","763",-0.146312537494009
"356",25,"3","T",1,"aphid","3_1_aphid_T_3","723",-0.146312537494009
"357",25,"3","T",6,"aphid","3_6_aphid_T_23","743",-0.146312537494009
"358",25,"3","T",12,"aphid","3_12_aphid_T_41","761",0.0480767390244245
"359",25,"3","U",1,"aphid","3_1_aphid_U_15","735",-0.165868117459186
"360",25,"3","U",6,"aphid","3_6_aphid_U_32","752",-0.209325917544913
"361",25,"3","U",12,"aphid","3_12_aphid_U_51","771",-0.306117802726043
"362",25,"3","W",1,"aphid","3_1_aphid_W_12","732",-0.146312537494009
"363",25,"3","W",6,"aphid","3_6_aphid_W_31","751",-0.146312537494009
"364",25,"3","W",12,"aphid","3_12_aphid_W_54","774",-0.0818896859398354
"365",25,"3","X",1,"aphid","3_1_aphid_X_1","721",-0.257564849459656
"366",25,"3","X",6,"aphid","3_6_aphid_X_21","741",-0.146312537494009
"367",25,"3","X",12,"aphid","3_12_aphid_X_42","762",-0.146312537494009
"368",25,"4","F",1,"aphid","4_1_aphid_F_9","789",-0.337597460609483
"369",25,"4","F",6,"aphid","4_6_aphid_F_25","805",-0.146312537494009
"370",25,"4","F",12,"aphid","4_12_aphid_F_45","825",-0.146312537494009
"371",25,"4","G",1,"aphid","4_1_aphid_G_1","781",-0.146312537494009
"372",25,NA,NA,NA,NA,"4_6_aphid_G_28",NA,NA
"373",25,"4","I",1,"aphid","4_1_aphid_I_4","784",-0.146312537494009
"374",25,"4","I",6,"aphid","4_6_aphid_I_21","801",-0.146312537494009
"375",25,"4","I",12,"aphid","4_12_aphid_I_41","821",-0.146312537494009
"376",25,"4","J",1,"aphid","4_1_aphid_J_14","794",-0.146312537494009
"377",25,"4","J",6,"aphid","4_6_aphid_J_37","817",-0.335352677646721
"378",25,"4","J",12,"aphid","4_12_aphid_J_57","837",-0.146312537494009
"379",25,"4","L",6,"aphid","4_6_aphid_L_33","813",-0.146312537494009
"380",25,"4","L",12,"aphid","4_12_aphid_L_53","833",-0.146312537494009
"381",25,NA,NA,NA,NA,"4_1_aphid_S_13",NA,NA
"382",25,"4","S",6,"aphid","4_6_aphid_S_39","819",-0.146312537494009
"383",25,"4","S",12,"aphid","4_12_aphid_S_58","838",-0.146312537494009
"384",25,"4","T",1,"aphid","4_1_aphid_T_7","787",0.02148988891493
"385",25,"4","T",6,"aphid","4_6_aphid_T_32","812",-0.146312537494009
"386",25,"4","T",12,"aphid","4_12_aphid_T_54","834",-0.146312537494009
"387",25,"4","U",1,"aphid","4_1_aphid_U_12","792",-0.3029276827432
"388",25,"4","U",6,"aphid","4_6_aphid_U_27","807",-0.32057822951056
"389",25,"4","U",12,"aphid","4_12_aphid_U_49","829",-0.330689650884217
"390",25,"4","W",1,"aphid","4_1_aphid_W_11","791",-0.0456447221633851
"391",25,"4","W",6,"aphid","4_6_aphid_W_29","809",-0.0795880670321727
"392",25,"4","W",12,"aphid","4_12_aphid_W_46","826",-0.10945207312054
"393",25,"4","X",1,"aphid","4_1_aphid_X_2","782",-0.189040140152712
"394",25,"4","X",6,"aphid","4_6_aphid_X_23","803",-0.146312537494009
"395",25,"4","X",12,"aphid","4_12_aphid_X_42","822",-0.146312537494009
"396",25,"5","F",1,"aphid","5_1_aphid_F_4","844",-0.136734308797843
"397",25,"5","F",6,"aphid","5_6_aphid_F_21","861",-0.146312537494009
"398",25,"5","F",12,"aphid","5_12_aphid_F_47","887",0.0716779418512973
"399",25,"5","G",1,"aphid","5_1_aphid_G_8","848",-0.146312537494009
"400",25,NA,NA,NA,NA,"5_6_aphid_G_30",NA,NA
"401",25,"5","G",12,"aphid","5_12_aphid_G_45","885",-0.146312537494009
"402",25,"5","I",1,"aphid","5_1_aphid_I_2","842",-0.0464386930696355
"403",25,"5","I",6,"aphid","5_6_aphid_I_31","871",-0.146312537494009
"404",25,"5","I",12,"aphid","5_12_aphid_I_50","890",-0.146312537494009
"405",25,"5","J",1,"aphid","5_1_aphid_J_12","852",-0.146312537494009
"406",25,"5","J",6,"aphid","5_6_aphid_J_26","866",-0.146312537494009
"407",25,"5","J",12,"aphid","5_12_aphid_J_48","888",-0.146312537494009
"408",25,"5","L",1,"aphid","5_1_aphid_L_16","856",-0.146312537494009
"409",25,"5","L",6,"aphid","5_6_aphid_L_29","869",-0.176900922641392
"410",25,"5","S",1,"aphid","5_1_aphid_S_15","855",-0.146312537494009
"411",25,"5","S",6,"aphid","5_6_aphid_S_32","872",-0.146312537494009
"412",25,"5","T",1,"aphid","5_1_aphid_T_11","851",-0.176900922641392
"413",25,"5","T",6,"aphid","5_6_aphid_T_34","874",-0.146312537494009
"414",25,"5","T",12,"aphid","5_12_aphid_T_46","886",-0.146312537494009
"415",25,"5","U",1,"aphid","5_1_aphid_U_9","849",-0.146312537494009
"416",25,"5","U",6,"aphid","5_6_aphid_U_36","876",-0.146312537494009
"417",25,"5","U",12,"aphid","5_12_aphid_U_56","896",-0.146312537494009
"418",25,"5","W",1,"aphid","5_1_aphid_W_6","846",-0.146312537494009
"419",25,"5","W",6,"aphid","5_6_aphid_W_22","862",-0.323213460135401
"420",25,"5","W",12,"aphid","5_12_aphid_W_41","881",-0.391278644836743
"421",25,"5","X",1,"aphid","5_1_aphid_X_1","841",-0.146312537494009
"422",25,"5","X",6,"aphid","5_6_aphid_X_25","865",-0.146312537494009
"423",25,"5","X",12,"aphid","5_12_aphid_X_42","882",-0.146312537494009
"424",35,"1","F",1,"aphid","1_1_aphid_F_4","904",-0.16094379124341
"425",35,"1","F",6,"aphid","1_6_aphid_F_26","926",-0.16094379124341
"426",35,"1","F",12,"aphid","1_12_aphid_F_54","954",-0.16094379124341
"427",35,"1","G",1,"aphid","1_1_aphid_G_1","901",-0.16094379124341
"428",35,"1","G",6,"aphid","1_6_aphid_G_24","924",-0.16094379124341
"429",35,"1","G",12,"aphid","1_12_aphid_G_42","942",-0.16094379124341
"430",35,"1","I",1,"aphid","1_1_aphid_I_15","915",-0.230258509299405
"431",35,"1","I",6,"aphid","1_6_aphid_I_36","936",NA
"432",35,"1","I",12,"aphid","1_12_aphid_I_57","957",-0.16094379124341
"433",35,"1","J",1,"aphid","1_1_aphid_J_6","906",-0.16094379124341
"434",35,"1","J",6,"aphid","1_6_aphid_J_29","929",-0.16094379124341
"435",35,"1","J",12,"aphid","1_12_aphid_J_46","946",-0.16094379124341
"436",35,"1","L",1,"aphid","1_1_aphid_L_14","914",-0.16094379124341
"437",35,"1","L",6,"aphid","1_6_aphid_L_35","935",-0.16094379124341
"438",35,"1","L",12,"aphid","1_12_aphid_L_53","953",0.0182321556793955
"439",35,"1","S",1,"aphid","1_1_aphid_S_13","913",-0.16094379124341
"440",35,"1","S",6,"aphid","1_6_aphid_S_32","932",-0.16094379124341
"441",35,"1","S",12,"aphid","1_12_aphid_S_51","951",-0.16094379124341
"442",35,"1","T",1,"aphid","1_1_aphid_T_3","903",-0.16094379124341
"443",35,"1","T",6,"aphid","1_6_aphid_T_23","923",-0.16094379124341
"444",35,"1","T",12,"aphid","1_12_aphid_T_44","944",-0.0143100843640673
"445",35,"1","U",1,"aphid","1_1_aphid_U_17","917",-0.16094379124341
"446",35,"1","U",6,"aphid","1_6_aphid_U_39","939",-0.16094379124341
"447",35,"1","U",12,"aphid","1_12_aphid_U_56","956",0.0318453731118535
"448",35,"1","W",1,"aphid","1_1_aphid_W_2","902",-0.16094379124341
"449",35,"1","W",6,"aphid","1_6_aphid_W_21","921",0.0334202088086674
"450",35,"1","W",12,"aphid","1_12_aphid_W_41","941",-0.16094379124341
"451",35,"1","X",1,"aphid","1_1_aphid_X_7","907",-0.16094379124341
"452",35,"1","X",6,"aphid","1_6_aphid_X_27","927",-0.16094379124341
"453",35,"2","F",1,"aphid","2_1_aphid_F_10","970",-0.16094379124341
"454",35,"2","G",6,"aphid","2_6_aphid_G_22","982",-0.16094379124341
"455",35,"2","G",12,"aphid","2_12_aphid_G_43","1003",-0.16094379124341
"456",35,"2","I",1,"aphid","2_1_aphid_I_13","973",-0.16094379124341
"457",35,"2","I",6,"aphid","2_6_aphid_I_31","991",-0.16094379124341
"458",35,"2","I",12,"aphid","2_12_aphid_I_49","1009",-0.16094379124341
"459",35,"2","J",1,"aphid","2_1_aphid_J_11","971",-0.16094379124341
"460",35,"2","J",6,"aphid","2_6_aphid_J_35","995",-0.16094379124341
"461",35,"2","J",12,"aphid","2_12_aphid_J_53","1013",-0.16094379124341
"462",35,"2","L",1,"aphid","2_1_aphid_L_19","979",-0.16094379124341
"463",35,"2","L",6,"aphid","2_6_aphid_L_39","999",-0.16094379124341
"464",35,"2","L",12,"aphid","2_12_aphid_L_56","1016",-0.16094379124341
"465",35,"2","S",6,"aphid","2_6_aphid_S_29","989",-0.16094379124341
"466",35,NA,NA,NA,NA,"2_12_aphid_S_47",NA,NA
"467",35,NA,NA,NA,NA,"2_1_aphid_T_7",NA,NA
"468",35,"2","T",6,"aphid","2_6_aphid_T_26","986",-0.16094379124341
"469",35,"2","T",12,"aphid","2_12_aphid_T_44","1004",-0.16094379124341
"470",35,"2","U",1,"aphid","2_1_aphid_U_16","976",-0.16094379124341
"471",35,"2","U",6,"aphid","2_6_aphid_U_34","994",-0.16094379124341
"472",35,"2","U",12,"aphid","2_12_aphid_U_58","1018",-0.16094379124341
"473",35,"2","W",1,"aphid","2_1_aphid_W_1","961",-0.16094379124341
"474",35,"2","W",6,"aphid","2_6_aphid_W_25","985",-0.16094379124341
"475",35,"2","W",12,"aphid","2_12_aphid_W_51","1011",-0.16094379124341
"476",35,"2","X",1,"aphid","2_1_aphid_X_2","962",-0.16094379124341
"477",35,"2","X",6,"aphid","2_6_aphid_X_21","981",0.0405465108108165
"478",35,"2","X",12,"aphid","2_12_aphid_X_41","1001",-0.16094379124341
"479",35,"3","F",1,"aphid","3_1_aphid_F_13","1033",-0.355534806148941
"480",35,"3","F",6,"aphid","3_6_aphid_F_34","1054",-0.16094379124341
"481",35,"3","F",12,"aphid","3_12_aphid_F_50","1070",-0.16094379124341
"482",35,"3","G",1,"aphid","3_1_aphid_G_5","1025",0.0336472236621213
"483",35,"3","G",6,"aphid","3_6_aphid_G_25","1045",-0.16094379124341
"484",35,"3","G",12,"aphid","3_12_aphid_G_44","1064",-0.16094379124341
"485",35,"3","I",1,"aphid","3_1_aphid_I_9","1029",-0.16094379124341
"486",35,"3","I",6,"aphid","3_6_aphid_I_29","1049",-0.179175946922806
"487",35,"3","I",12,"aphid","3_12_aphid_I_45","1065",-0.16094379124341
"488",35,"3","J",1,"aphid","3_1_aphid_J_10","1030",-0.16094379124341
"489",35,"3","J",6,"aphid","3_6_aphid_J_33","1053",-0.16094379124341
"490",35,NA,NA,NA,NA,"3_12_aphid_J_56",NA,NA
"491",35,"3","L",1,"aphid","3_1_aphid_L_19","1039",-0.346573590279973
"492",35,"3","L",6,"aphid","3_6_aphid_L_37","1057",-0.16094379124341
"493",35,"3","L",12,"aphid","3_12_aphid_L_59","1079",-0.16094379124341
"494",35,"3","S",1,"aphid","3_1_aphid_S_7","1027",-0.16094379124341
"495",35,NA,NA,NA,NA,"3_6_aphid_S_27",NA,NA
"496",35,"3","S",12,"aphid","3_12_aphid_S_43","1063",-0.16094379124341
"497",35,"3","T",1,"aphid","3_1_aphid_T_3","1023",-0.16094379124341
"498",35,"3","T",6,"aphid","3_6_aphid_T_23","1043",-0.16094379124341
"499",35,"3","T",12,"aphid","3_12_aphid_T_41","1061",-0.400733318523247
"500",35,"3","U",1,"aphid","3_1_aphid_U_15","1035",-0.16094379124341
"501",35,"3","U",6,"aphid","3_6_aphid_U_32","1052",-0.16094379124341
"502",35,"3","U",12,"aphid","3_12_aphid_U_51","1071",-0.16094379124341
"503",35,"3","W",1,"aphid","3_1_aphid_W_12","1032",-0.16094379124341
"504",35,"3","W",6,"aphid","3_6_aphid_W_31","1051",-0.16094379124341
"505",35,"3","W",12,"aphid","3_12_aphid_W_54","1074",-0.32188758248682
"506",35,"3","X",1,"aphid","3_1_aphid_X_1","1021",-0.16094379124341
"507",35,NA,NA,NA,NA,"3_6_aphid_X_21",NA,NA
"508",35,"3","X",12,"aphid","3_12_aphid_X_42","1062",-0.022314355131421
"509",35,"4","F",1,"aphid","4_1_aphid_F_9","1089",-0.16094379124341
"510",35,"4","F",6,"aphid","4_6_aphid_F_25","1105",-0.16094379124341
"511",35,"4","F",12,"aphid","4_12_aphid_F_45","1125",-0.16094379124341
"512",35,"4","G",1,"aphid","4_1_aphid_G_1","1081",-0.16094379124341
"513",35,NA,NA,NA,NA,"4_6_aphid_G_28",NA,NA
"514",35,"4","I",1,"aphid","4_1_aphid_I_4","1084",-0.16094379124341
"515",35,"4","I",6,"aphid","4_6_aphid_I_21","1101",-0.16094379124341
"516",35,"4","I",12,"aphid","4_12_aphid_I_41","1121",-0.16094379124341
"517",35,"4","J",1,"aphid","4_1_aphid_J_14","1094",-0.16094379124341
"518",35,"4","J",6,"aphid","4_6_aphid_J_37","1117",-0.16094379124341
"519",35,"4","J",12,"aphid","4_12_aphid_J_57","1137",-0.16094379124341
"520",35,"4","L",6,"aphid","4_6_aphid_L_33","1113",-0.16094379124341
"521",35,"4","L",12,"aphid","4_12_aphid_L_53","1133",-0.16094379124341
"522",35,NA,NA,NA,NA,"4_1_aphid_S_13",NA,NA
"523",35,"4","S",6,"aphid","4_6_aphid_S_39","1119",-0.16094379124341
"524",35,"4","S",12,"aphid","4_12_aphid_S_58","1138",-0.16094379124341
"525",35,"4","T",1,"aphid","4_1_aphid_T_7","1087",-0.0392042087776024
"526",35,"4","T",6,"aphid","4_6_aphid_T_32","1112",-0.16094379124341
"527",35,"4","T",12,"aphid","4_12_aphid_T_54","1134",-0.16094379124341
"528",35,"4","U",1,"aphid","4_1_aphid_U_12","1092",-0.16094379124341
"529",35,"4","U",6,"aphid","4_6_aphid_U_27","1107",-0.16094379124341
"530",35,"4","U",12,"aphid","4_12_aphid_U_49","1129",-0.16094379124341
"531",35,"4","W",1,"aphid","4_1_aphid_W_11","1091",0.0470003629245736
"532",35,"4","W",6,"aphid","4_6_aphid_W_29","1109",-0.219722457733622
"533",35,"4","W",12,"aphid","4_12_aphid_W_46","1126",-0.16094379124341
"534",35,"4","X",1,"aphid","4_1_aphid_X_2","1082",-0.16094379124341
"535",35,"4","X",6,"aphid","4_6_aphid_X_23","1103",-0.16094379124341
"536",35,"4","X",12,"aphid","4_12_aphid_X_42","1122",-0.16094379124341
"537",35,"5","F",1,"aphid","5_1_aphid_F_4","1144",-0.16094379124341
"538",35,"5","F",6,"aphid","5_6_aphid_F_21","1161",-0.16094379124341
"539",35,"5","F",12,"aphid","5_12_aphid_F_47","1187",-0.0356674943938733
"540",35,"5","G",1,"aphid","5_1_aphid_G_8","1148",-0.16094379124341
"541",35,NA,NA,NA,NA,"5_6_aphid_G_30",NA,NA
"542",35,"5","G",12,"aphid","5_12_aphid_G_45","1185",-0.16094379124341
"543",35,"5","I",1,"aphid","5_1_aphid_I_2","1142",-0.16094379124341
"544",35,"5","I",6,"aphid","5_6_aphid_I_31","1171",-0.16094379124341
"545",35,"5","I",12,"aphid","5_12_aphid_I_50","1190",-0.16094379124341
"546",35,"5","J",1,"aphid","5_1_aphid_J_12","1152",-0.16094379124341
"547",35,"5","J",6,"aphid","5_6_aphid_J_26","1166",-0.16094379124341
"548",35,"5","J",12,"aphid","5_12_aphid_J_48","1188",-0.16094379124341
"549",35,"5","L",1,"aphid","5_1_aphid_L_16","1156",-0.16094379124341
"550",35,"5","L",6,"aphid","5_6_aphid_L_29","1169",-0.16094379124341
"551",35,"5","S",1,"aphid","5_1_aphid_S_15","1155",-0.16094379124341
"552",35,"5","S",6,"aphid","5_6_aphid_S_32","1172",-0.16094379124341
"553",35,"5","T",1,"aphid","5_1_aphid_T_11","1151",-0.16094379124341
"554",35,"5","T",6,"aphid","5_6_aphid_T_34","1174",-0.16094379124341
"555",35,"5","T",12,"aphid","5_12_aphid_T_46","1186",-0.16094379124341
"556",35,"5","U",1,"aphid","5_1_aphid_U_9","1149",-0.16094379124341
"557",35,"5","U",6,"aphid","5_6_aphid_U_36","1176",-0.16094379124341
"558",35,"5","U",12,"aphid","5_12_aphid_U_56","1196",-0.16094379124341
"559",35,"5","W",1,"aphid","5_1_aphid_W_6","1146",-0.16094379124341
"560",35,"5","W",6,"aphid","5_6_aphid_W_22","1162",-0.16094379124341
"561",35,"5","W",12,"aphid","5_12_aphid_W_41","1181",-0.16094379124341
"562",35,"5","X",1,"aphid","5_1_aphid_X_1","1141",-0.16094379124341
"563",35,"5","X",6,"aphid","5_6_aphid_X_25","1165",-0.16094379124341
"564",35,"5","X",12,"aphid","5_12_aphid_X_42","1182",-0.16094379124341
"565",45,"1","F",1,"aphid","1_1_aphid_F_4","1204",-0.16094379124341
