"","Date_rel","Block","Genotype","Ant.mound.dist","Aphid.treatment","plant_ID","X","Aphis.growth.rate"
"566",45,"1","F",6,"aphid","1_6_aphid_F_26","1226",-0.16094379124341
"567",45,"1","F",12,"aphid","1_12_aphid_F_54","1254",-0.16094379124341
"568",45,"1","G",1,"aphid","1_1_aphid_G_1","1201",-0.16094379124341
"569",45,"1","G",6,"aphid","1_6_aphid_G_24","1224",-0.16094379124341
"570",45,"1","G",12,"aphid","1_12_aphid_G_42","1242",-0.16094379124341
"571",45,"1","I",1,"aphid","1_1_aphid_I_15","1215",-0.16094379124341
"572",45,"1","I",6,"aphid","1_6_aphid_I_36","1236",-0.16094379124341
"573",45,"1","I",12,"aphid","1_12_aphid_I_57","1257",-0.16094379124341
"574",45,"1","J",1,"aphid","1_1_aphid_J_6","1206",-0.16094379124341
"575",45,"1","J",6,"aphid","1_6_aphid_J_29","1229",-0.16094379124341
"576",45,"1","J",12,"aphid","1_12_aphid_J_46","1246",-0.16094379124341
"577",45,"1","L",1,"aphid","1_1_aphid_L_14","1214",-0.16094379124341
"578",45,"1","L",6,"aphid","1_6_aphid_L_35","1235",-0.16094379124341
"579",45,"1","L",12,"aphid","1_12_aphid_L_53","1253",-0.16094379124341
"580",45,"1","S",1,"aphid","1_1_aphid_S_13","1213",-0.16094379124341
"581",45,"1","S",6,"aphid","1_6_aphid_S_32","1232",-0.16094379124341
"582",45,"1","S",12,"aphid","1_12_aphid_S_51","1251",-0.16094379124341
"583",45,"1","T",1,"aphid","1_1_aphid_T_3","1203",-0.16094379124341
"584",45,"1","T",6,"aphid","1_6_aphid_T_23","1223",-0.16094379124341
"585",45,"1","T",12,"aphid","1_12_aphid_T_44","1244",-0.2484906649788
"586",45,"1","U",1,"aphid","1_1_aphid_U_17","1217",-0.16094379124341
"587",45,"1","U",6,"aphid","1_6_aphid_U_39","1239",-0.16094379124341
"588",45,"1","U",12,"aphid","1_12_aphid_U_56","1256",0.0182321556793954
"589",45,"1","W",1,"aphid","1_1_aphid_W_2","1202",-0.16094379124341
"590",45,"1","W",6,"aphid","1_6_aphid_W_21","1221",-0.446590811865458
"591",45,"1","W",12,"aphid","1_12_aphid_W_41","1241",-0.16094379124341
"592",45,"1","X",1,"aphid","1_1_aphid_X_7","1207",-0.16094379124341
"593",45,"1","X",6,"aphid","1_6_aphid_X_27","1227",-0.16094379124341
"594",45,"2","F",1,"aphid","2_1_aphid_F_10","1270",-0.16094379124341
"595",45,"2","G",6,"aphid","2_6_aphid_G_22","1282",-0.16094379124341
"596",45,"2","G",12,"aphid","2_12_aphid_G_43","1303",-0.16094379124341
"597",45,"2","I",1,"aphid","2_1_aphid_I_13","1273",-0.16094379124341
"598",45,"2","I",6,"aphid","2_6_aphid_I_31","1291",-0.16094379124341
"599",45,"2","I",12,"aphid","2_12_aphid_I_49","1309",-0.16094379124341
"600",45,"2","J",1,"aphid","2_1_aphid_J_11","1271",-0.16094379124341
"601",45,"2","J",6,"aphid","2_6_aphid_J_35","1295",-0.16094379124341
"602",45,"2","J",12,"aphid","2_12_aphid_J_53","1313",-0.16094379124341
"603",45,"2","L",1,"aphid","2_1_aphid_L_19","1279",-0.16094379124341
"604",45,"2","L",6,"aphid","2_6_aphid_L_39","1299",-0.16094379124341
"605",45,"2","L",12,"aphid","2_12_aphid_L_56","1316",-0.16094379124341
"606",45,"2","S",6,"aphid","2_6_aphid_S_29","1289",-0.16094379124341
"607",45,NA,NA,NA,NA,"2_12_aphid_S_47",NA,NA
"608",45,NA,NA,NA,NA,"2_1_aphid_T_7",NA,NA
"609",45,"2","T",6,"aphid","2_6_aphid_T_26","1286",-0.16094379124341
"610",45,"2","T",12,"aphid","2_12_aphid_T_44","1304",-0.16094379124341
"611",45,"2","U",1,"aphid","2_1_aphid_U_16","1276",-0.16094379124341
"612",45,"2","U",6,"aphid","2_6_aphid_U_34","1294",-0.16094379124341
"613",45,"2","U",12,"aphid","2_12_aphid_U_58","1318",-0.16094379124341
"614",45,"2","W",1,"aphid","2_1_aphid_W_1","1261",-0.16094379124341
"615",45,"2","W",6,"aphid","2_6_aphid_W_25","1285",-0.16094379124341
"616",45,"2","W",12,"aphid","2_12_aphid_W_51","1311",-0.16094379124341
"617",45,"2","X",1,"aphid","2_1_aphid_X_2","1262",-0.16094379124341
"618",45,"2","X",6,"aphid","2_6_aphid_X_21","1281",-0.336729582998647
"619",45,"2","X",12,"aphid","2_12_aphid_X_41","1301",-0.16094379124341
"620",45,"3","F",1,"aphid","3_1_aphid_F_13","1333",-0.16094379124341
"621",45,"3","F",6,"aphid","3_6_aphid_F_34","1354",-0.0916290731874155
"622",45,"3","F",12,"aphid","3_12_aphid_F_50","1370",-0.16094379124341
"623",45,"3","G",1,"aphid","3_1_aphid_G_5","1325",-0.179175946922806
"624",45,"3","G",6,"aphid","3_6_aphid_G_25","1345",-0.16094379124341
"625",45,"3","G",12,"aphid","3_12_aphid_G_44","1364",-0.16094379124341
"626",45,"3","I",1,"aphid","3_1_aphid_I_9","1329",-0.16094379124341
"627",45,"3","I",6,"aphid","3_6_aphid_I_29","1349",-0.16094379124341
"628",45,"3","I",12,"aphid","3_12_aphid_I_45","1365",-0.16094379124341
"629",45,"3","J",1,"aphid","3_1_aphid_J_10","1330",-0.16094379124341
"630",45,"3","J",6,"aphid","3_6_aphid_J_33","1353",-0.16094379124341
"631",45,NA,NA,NA,NA,"3_12_aphid_J_56",NA,NA
"632",45,"3","L",1,"aphid","3_1_aphid_L_19","1339",-0.16094379124341
"633",45,"3","L",6,"aphid","3_6_aphid_L_37","1357",-0.16094379124341
"634",45,"3","L",12,"aphid","3_12_aphid_L_59","1379",-0.16094379124341
"635",45,"3","S",1,"aphid","3_1_aphid_S_7","1327",-0.16094379124341
"636",45,NA,NA,NA,NA,"3_6_aphid_S_27",NA,NA
"637",45,"3","S",12,"aphid","3_12_aphid_S_43","1363",-0.16094379124341
"638",45,"3","T",1,"aphid","3_1_aphid_T_3","1323",-0.16094379124341
"639",45,"3","T",6,"aphid","3_6_aphid_T_23","1343",-0.16094379124341
"640",45,"3","T",12,"aphid","3_12_aphid_T_41","1361",NA
"641",45,"3","U",1,"aphid","3_1_aphid_U_15","1335",-0.16094379124341
"642",45,"3","U",6,"aphid","3_6_aphid_U_32","1352",-0.16094379124341
"643",45,"3","U",12,"aphid","3_12_aphid_U_51","1371",-0.16094379124341
"644",45,"3","W",1,"aphid","3_1_aphid_W_12","1332",-0.16094379124341
"645",45,"3","W",6,"aphid","3_6_aphid_W_31","1351",-0.16094379124341
"646",45,"3","W",12,"aphid","3_12_aphid_W_54","1374",-0.16094379124341
"647",45,"3","X",1,"aphid","3_1_aphid_X_1","1321",-0.16094379124341
"648",45,NA,NA,NA,NA,"3_6_aphid_X_21",NA,NA
"649",45,"3","X",12,"aphid","3_12_aphid_X_42","1362",-0.16094379124341
"650",45,"4","F",1,"aphid","4_1_aphid_F_9","1389",-0.16094379124341
"651",45,"4","F",6,"aphid","4_6_aphid_F_25","1405",-0.16094379124341
"652",45,"4","F",12,"aphid","4_12_aphid_F_45","1425",-0.16094379124341
"653",45,"4","G",1,"aphid","4_1_aphid_G_1","1381",-0.16094379124341
"654",45,NA,NA,NA,NA,"4_6_aphid_G_28",NA,NA
"655",45,"4","I",1,"aphid","4_1_aphid_I_4","1384",-0.16094379124341
"656",45,"4","I",6,"aphid","4_6_aphid_I_21","1401",-0.16094379124341
"657",45,"4","I",12,"aphid","4_12_aphid_I_41","1421",-0.16094379124341
"658",45,"4","J",1,"aphid","4_1_aphid_J_14","1394",-0.16094379124341
"659",45,"4","J",6,"aphid","4_6_aphid_J_37","1417",-0.16094379124341
"660",45,"4","J",12,"aphid","4_12_aphid_J_57","1437",-0.16094379124341
"661",45,"4","L",6,"aphid","4_6_aphid_L_33","1413",-0.16094379124341
"662",45,"4","L",12,"aphid","4_12_aphid_L_53","1433",-0.16094379124341
"663",45,NA,NA,NA,NA,"4_1_aphid_S_13",NA,NA
"664",45,"4","S",6,"aphid","4_6_aphid_S_39","1419",-0.16094379124341
"665",45,"4","S",12,"aphid","4_12_aphid_S_58","1438",-0.16094379124341
"666",45,"4","T",1,"aphid","4_1_aphid_T_7","1387",-0.00425596144187961
"667",45,"4","T",6,"aphid","4_6_aphid_T_32","1412",-0.16094379124341
"668",45,"4","T",12,"aphid","4_12_aphid_T_54","1434",-0.16094379124341
"669",45,"4","U",1,"aphid","4_1_aphid_U_12","1392",-0.16094379124341
"670",45,"4","U",6,"aphid","4_6_aphid_U_27","1407",-0.16094379124341
"671",45,"4","U",12,"aphid","4_12_aphid_U_49","1429",-0.16094379124341
"672",45,"4","W",1,"aphid","4_1_aphid_W_11","1391",-0.0292387963489193
"673",45,"4","W",6,"aphid","4_6_aphid_W_29","1409",-0.16094379124341
"674",45,"4","W",12,"aphid","4_12_aphid_W_46","1426",-0.16094379124341
"675",45,"4","X",1,"aphid","4_1_aphid_X_2","1382",-0.16094379124341
"676",45,"4","X",6,"aphid","4_6_aphid_X_23","1403",-0.16094379124341
"677",45,"4","X",12,"aphid","4_12_aphid_X_42","1422",-0.16094379124341
"678",45,"5","F",1,"aphid","5_1_aphid_F_4","1444",-0.16094379124341
"679",45,"5","F",6,"aphid","5_6_aphid_F_21","1461",-0.16094379124341
"680",45,"5","F",12,"aphid","5_12_aphid_F_47","1487",-0.179175946922806
"681",45,"5","G",1,"aphid","5_1_aphid_G_8","1448",-0.16094379124341
"682",45,NA,NA,NA,NA,"5_6_aphid_G_30",NA,NA
"683",45,"5","G",12,"aphid","5_12_aphid_G_45","1485",-0.16094379124341
"684",45,"5","I",1,"aphid","5_1_aphid_I_2","1442",-0.16094379124341
"685",45,"5","I",6,"aphid","5_6_aphid_I_31","1471",-0.16094379124341
"686",45,"5","I",12,"aphid","5_12_aphid_I_50","1490",-0.16094379124341
"687",45,"5","J",1,"aphid","5_1_aphid_J_12","1452",-0.16094379124341
"688",45,"5","J",6,"aphid","5_6_aphid_J_26","1466",-0.16094379124341
"689",45,"5","J",12,"aphid","5_12_aphid_J_48","1488",-0.16094379124341
"690",45,"5","L",1,"aphid","5_1_aphid_L_16","1456",-0.16094379124341
"691",45,"5","L",6,"aphid","5_6_aphid_L_29","1469",-0.16094379124341
"692",45,"5","S",1,"aphid","5_1_aphid_S_15","1455",-0.16094379124341
"693",45,"5","S",6,"aphid","5_6_aphid_S_32","1472",-0.16094379124341
"694",45,"5","T",1,"aphid","5_1_aphid_T_11","1451",-0.16094379124341
"695",45,"5","T",6,"aphid","5_6_aphid_T_34","1474",-0.16094379124341
"696",45,"5","T",12,"aphid","5_12_aphid_T_46","1486",-0.16094379124341
"697",45,"5","U",1,"aphid","5_1_aphid_U_9","1449",-0.16094379124341
"698",45,"5","U",6,"aphid","5_6_aphid_U_36","1476",-0.16094379124341
"699",45,"5","U",12,"aphid","5_12_aphid_U_56","1496",-0.16094379124341
"700",45,"5","W",1,"aphid","5_1_aphid_W_6","1446",-0.16094379124341
"701",45,"5","W",6,"aphid","5_6_aphid_W_22","1462",-0.16094379124341
"702",45,"5","W",12,"aphid","5_12_aphid_W_41","1481",-0.16094379124341
"703",45,"5","X",1,"aphid","5_1_aphid_X_1","1441",-0.16094379124341
"704",45,"5","X",6,"aphid","5_6_aphid_X_25","1465",-0.16094379124341
"705",45,"5","X",12,"aphid","5_12_aphid_X_42","1482",-0.16094379124341
"706",51,"1","F",1,"aphid","1_1_aphid_F_4","1504",-0.26823965207235
"707",51,"1","F",6,"aphid","1_6_aphid_F_26","1526",-0.26823965207235
"708",51,"1","F",12,"aphid","1_12_aphid_F_54","1554",-0.26823965207235
"709",51,"1","G",1,"aphid","1_1_aphid_G_1","1501",-0.26823965207235
"710",51,"1","G",6,"aphid","1_6_aphid_G_24","1524",-0.26823965207235
"711",51,"1","G",12,"aphid","1_12_aphid_G_42","1542",-0.26823965207235
"712",51,"1","I",1,"aphid","1_1_aphid_I_15","1515",-0.26823965207235
"713",51,"1","I",6,"aphid","1_6_aphid_I_36","1536",-0.26823965207235
"714",51,"1","I",12,"aphid","1_12_aphid_I_57","1557",-0.26823965207235
"715",51,"1","J",1,"aphid","1_1_aphid_J_6","1506",-0.26823965207235
"716",51,"1","J",6,"aphid","1_6_aphid_J_29","1529",-0.26823965207235
"717",51,"1","J",12,"aphid","1_12_aphid_J_46","1546",-0.26823965207235
"718",51,"1","L",1,"aphid","1_1_aphid_L_14","1514",-0.26823965207235
"719",51,"1","L",6,"aphid","1_6_aphid_L_35","1535",-0.26823965207235
"720",51,"1","L",12,"aphid","1_12_aphid_L_53","1553",-0.26823965207235
"721",51,"1","S",1,"aphid","1_1_aphid_S_13","1513",-0.26823965207235
"722",51,"1","S",6,"aphid","1_6_aphid_S_32","1532",-0.26823965207235
"723",51,"1","S",12,"aphid","1_12_aphid_S_51","1551",-0.26823965207235
"724",51,"1","T",1,"aphid","1_1_aphid_T_3","1503",-0.26823965207235
"725",51,"1","T",6,"aphid","1_6_aphid_T_23","1523",-0.26823965207235
"726",51,"1","T",12,"aphid","1_12_aphid_T_44","1544",-0.26823965207235
"727",51,"1","U",1,"aphid","1_1_aphid_U_17","1517",-0.26823965207235
"728",51,"1","U",6,"aphid","1_6_aphid_U_39","1539",-0.26823965207235
"729",51,"1","U",12,"aphid","1_12_aphid_U_56","1556",0.107771194154175
"730",51,"1","W",1,"aphid","1_1_aphid_W_2","1502",-0.26823965207235
"731",51,"1","W",6,"aphid","1_6_aphid_W_21","1521",-0.26823965207235
"732",51,"1","W",12,"aphid","1_12_aphid_W_41","1541",-0.26823965207235
"733",51,"1","X",1,"aphid","1_1_aphid_X_7","1507",-0.26823965207235
"734",51,"1","X",6,"aphid","1_6_aphid_X_27","1527",-0.26823965207235
"735",51,"2","F",1,"aphid","2_1_aphid_F_10","1570",-0.26823965207235
"736",51,"2","G",6,"aphid","2_6_aphid_G_22","1582",-0.26823965207235
"737",51,"2","G",12,"aphid","2_12_aphid_G_43","1603",-0.26823965207235
"738",51,"2","I",1,"aphid","2_1_aphid_I_13","1573",-0.26823965207235
"739",51,"2","I",6,"aphid","2_6_aphid_I_31","1591",-0.26823965207235
"740",51,"2","I",12,"aphid","2_12_aphid_I_49","1609",-0.26823965207235
"741",51,"2","J",1,"aphid","2_1_aphid_J_11","1571",-0.26823965207235
"742",51,"2","J",6,"aphid","2_6_aphid_J_35","1595",-0.26823965207235
"743",51,"2","J",12,"aphid","2_12_aphid_J_53","1613",-0.26823965207235
"744",51,"2","L",1,"aphid","2_1_aphid_L_19","1579",-0.26823965207235
"745",51,"2","L",6,"aphid","2_6_aphid_L_39","1599",-0.26823965207235
"746",51,"2","L",12,"aphid","2_12_aphid_L_56","1616",-0.26823965207235
"747",51,"2","S",6,"aphid","2_6_aphid_S_29","1589",-0.26823965207235
"748",51,NA,NA,NA,NA,"2_12_aphid_S_47",NA,NA
"749",51,"2","T",1,"aphid","2_1_aphid_T_7","1567",NA
"750",51,"2","T",6,"aphid","2_6_aphid_T_26","1586",-0.26823965207235
"751",51,"2","T",12,"aphid","2_12_aphid_T_44","1604",-0.26823965207235
"752",51,"2","U",1,"aphid","2_1_aphid_U_16","1576",-0.26823965207235
"753",51,"2","U",6,"aphid","2_6_aphid_U_34","1594",-0.26823965207235
"754",51,"2","U",12,"aphid","2_12_aphid_U_58","1618",-0.26823965207235
"755",51,"2","W",1,"aphid","2_1_aphid_W_1","1561",-0.26823965207235
"756",51,"2","W",6,"aphid","2_6_aphid_W_25","1585",-0.26823965207235
"757",51,"2","W",12,"aphid","2_12_aphid_W_51","1611",-0.26823965207235
"758",51,"2","X",1,"aphid","2_1_aphid_X_2","1562",-0.26823965207235
"759",51,"2","X",6,"aphid","2_6_aphid_X_21","1581",-0.26823965207235
"760",51,"2","X",12,"aphid","2_12_aphid_X_41","1601",-0.26823965207235
"761",51,"3","F",1,"aphid","3_1_aphid_F_13","1633",-0.26823965207235
"762",51,"3","F",6,"aphid","3_6_aphid_F_34","1654",-0.26823965207235
"763",51,"3","F",12,"aphid","3_12_aphid_F_50","1670",-0.26823965207235
"764",51,"3","G",1,"aphid","3_1_aphid_G_5","1625",-0.26823965207235
"765",51,"3","G",6,"aphid","3_6_aphid_G_25","1645",-0.26823965207235
"766",51,"3","G",12,"aphid","3_12_aphid_G_44","1664",-0.26823965207235
"767",51,"3","I",1,"aphid","3_1_aphid_I_9","1629",-0.26823965207235
"768",51,"3","I",6,"aphid","3_6_aphid_I_29","1649",-0.26823965207235
"769",51,"3","I",12,"aphid","3_12_aphid_I_45","1665",-0.26823965207235
"770",51,"3","J",1,"aphid","3_1_aphid_J_10","1630",-0.26823965207235
"771",51,"3","J",6,"aphid","3_6_aphid_J_33","1653",-0.26823965207235
"772",51,NA,NA,NA,NA,"3_12_aphid_J_56",NA,NA
"773",51,"3","L",1,"aphid","3_1_aphid_L_19","1639",-0.26823965207235
"774",51,"3","L",6,"aphid","3_6_aphid_L_37","1657",-0.26823965207235
"775",51,"3","L",12,"aphid","3_12_aphid_L_59","1679",-0.26823965207235
"776",51,"3","S",1,"aphid","3_1_aphid_S_7","1627",-0.26823965207235
"777",51,NA,NA,NA,NA,"3_6_aphid_S_27",NA,NA
"778",51,"3","S",12,"aphid","3_12_aphid_S_43","1663",-0.26823965207235
"779",51,"3","T",1,"aphid","3_1_aphid_T_3","1623",-0.26823965207235
"780",51,"3","T",6,"aphid","3_6_aphid_T_23","1643",-0.26823965207235
"781",51,"3","T",12,"aphid","3_12_aphid_T_41","1661",NA
"782",51,"3","U",1,"aphid","3_1_aphid_U_15","1635",-0.26823965207235
"783",51,"3","U",6,"aphid","3_6_aphid_U_32","1652",-0.26823965207235
"784",51,"3","U",12,"aphid","3_12_aphid_U_51","1671",-0.26823965207235
"785",51,"3","W",1,"aphid","3_1_aphid_W_12","1632",-0.26823965207235
"786",51,"3","W",6,"aphid","3_6_aphid_W_31","1651",-0.26823965207235
"787",51,"3","W",12,"aphid","3_12_aphid_W_54","1674",-0.26823965207235
"788",51,"3","X",1,"aphid","3_1_aphid_X_1","1621",-0.26823965207235
"789",51,NA,NA,NA,NA,"3_6_aphid_X_21",NA,NA
"790",51,"3","X",12,"aphid","3_12_aphid_X_42","1662",-0.26823965207235
"791",51,"4","F",1,"aphid","4_1_aphid_F_9","1689",-0.26823965207235
"792",51,"4","F",6,"aphid","4_6_aphid_F_25","1705",-0.26823965207235
"793",51,"4","F",12,"aphid","4_12_aphid_F_45","1725",-0.26823965207235
"794",51,"4","G",1,"aphid","4_1_aphid_G_1","1681",-0.26823965207235
"795",51,NA,NA,NA,NA,"4_6_aphid_G_28",NA,NA
"796",51,"4","I",1,"aphid","4_1_aphid_I_4","1684",-0.26823965207235
"797",51,"4","I",6,"aphid","4_6_aphid_I_21","1701",-0.26823965207235
"798",51,"4","I",12,"aphid","4_12_aphid_I_41","1721",-0.26823965207235
"799",51,"4","J",1,"aphid","4_1_aphid_J_14","1694",-0.26823965207235
"800",51,"4","J",6,"aphid","4_6_aphid_J_37","1717",-0.26823965207235
"801",51,"4","J",12,"aphid","4_12_aphid_J_57","1737",-0.26823965207235
"802",51,"4","L",6,"aphid","4_6_aphid_L_33","1713",-0.26823965207235
"803",51,"4","L",12,"aphid","4_12_aphid_L_53","1733",-0.26823965207235
"804",51,NA,NA,NA,NA,"4_1_aphid_S_13",NA,NA
"805",51,"4","S",6,"aphid","4_6_aphid_S_39","1719",-0.26823965207235
"806",51,"4","S",12,"aphid","4_12_aphid_S_58","1738",-0.26823965207235
"807",51,"4","T",1,"aphid","4_1_aphid_T_7","1687",-0.515173742226386
"808",51,"4","T",6,"aphid","4_6_aphid_T_32","1712",-0.26823965207235
"809",51,"4","T",12,"aphid","4_12_aphid_T_54","1734",-0.26823965207235
"810",51,"4","U",1,"aphid","4_1_aphid_U_12","1692",-0.26823965207235
"811",51,"4","U",6,"aphid","4_6_aphid_U_27","1707",-0.26823965207235
"812",51,"4","U",12,"aphid","4_12_aphid_U_49","1729",-0.26823965207235
"813",51,"4","W",1,"aphid","4_1_aphid_W_11","1691",-0.390300967691221
"814",51,"4","W",6,"aphid","4_6_aphid_W_29","1709",-0.26823965207235
"815",51,"4","W",12,"aphid","4_12_aphid_W_46","1726",-0.26823965207235
"816",51,"4","X",1,"aphid","4_1_aphid_X_2","1682",-0.26823965207235
"817",51,"4","X",6,"aphid","4_6_aphid_X_23","1703",-0.26823965207235
"818",51,"4","X",12,"aphid","4_12_aphid_X_42","1722",-0.26823965207235
"819",51,"5","F",1,"aphid","5_1_aphid_F_4","1744",-0.26823965207235
"820",51,"5","F",6,"aphid","5_6_aphid_F_21","1761",-0.26823965207235
"821",51,"5","F",12,"aphid","5_12_aphid_F_47","1787",-0.26823965207235
"822",51,"5","G",1,"aphid","5_1_aphid_G_8","1748",-0.26823965207235
"823",51,NA,NA,NA,NA,"5_6_aphid_G_30",NA,NA
"824",51,"5","G",12,"aphid","5_12_aphid_G_45","1785",-0.26823965207235
"825",51,"5","I",1,"aphid","5_1_aphid_I_2","1742",-0.26823965207235
"826",51,"5","I",6,"aphid","5_6_aphid_I_31","1771",-0.26823965207235
"827",51,"5","I",12,"aphid","5_12_aphid_I_50","1790",-0.26823965207235
"828",51,"5","J",1,"aphid","5_1_aphid_J_12","1752",-0.26823965207235
"829",51,"5","J",6,"aphid","5_6_aphid_J_26","1766",-0.26823965207235
"830",51,"5","J",12,"aphid","5_12_aphid_J_48","1788",-0.26823965207235
"831",51,"5","L",1,"aphid","5_1_aphid_L_16","1756",-0.26823965207235
"832",51,"5","L",6,"aphid","5_6_aphid_L_29","1769",-0.26823965207235
"833",51,"5","S",1,"aphid","5_1_aphid_S_15","1755",-0.26823965207235
"834",51,"5","S",6,"aphid","5_6_aphid_S_32","1772",-0.26823965207235
"835",51,"5","T",1,"aphid","5_1_aphid_T_11","1751",-0.26823965207235
"836",51,"5","T",6,"aphid","5_6_aphid_T_34","1774",-0.26823965207235
"837",51,"5","T",12,"aphid","5_12_aphid_T_46","1786",-0.26823965207235
"838",51,"5","U",1,"aphid","5_1_aphid_U_9","1749",-0.26823965207235
"839",51,"5","U",6,"aphid","5_6_aphid_U_36","1776",-0.26823965207235
"840",51,"5","U",12,"aphid","5_12_aphid_U_56","1796",-0.26823965207235
"841",51,"5","W",1,"aphid","5_1_aphid_W_6","1746",-0.26823965207235
"842",51,"5","W",6,"aphid","5_6_aphid_W_22","1762",-0.26823965207235
"843",51,"5","W",12,"aphid","5_12_aphid_W_41","1781",-0.26823965207235
"844",51,"5","X",1,"aphid","5_1_aphid_X_1","1741",-0.26823965207235
"845",51,"5","X",6,"aphid","5_6_aphid_X_25","1765",-0.26823965207235
"846",51,"5","X",12,"aphid","5_12_aphid_X_42","1782",-0.26823965207235
